Tiempo de transaccion (ms);332;335;9;13;27;26;35;20;62;9;9;11;9;9;14;10;13;8;9;11;8;11;5;16;11;19;26;17;10;13;7;36;14;31;27;26;34;4;9;23;29;6;14;9;15;6;17;6;17;9;8;5;5;12;5;9;32;7;12;7;8;9;9;15;7;13;8;6;23;42;6;7;3;6;3;5;5;17;7;12
% Antes;0.0;31.7;39.6;32.2;42.7;19.8;47.0;16.7;11.9;28.7;28.9;7.5;1.0;2.8;6.6;24.4;22.6;8.6;2.0;0.9;1.3;1.3;1.3;1.1;1.2;1.8;4.3;18.9;7.1;2.3;0.9;1.3;3.6;2.2;3.7;1.4;0.9;1.2;0.7;0.8;16.0;8.5;0.8;1.1;0.7;0.7;0.7;1.1;3.8;1.6;0.7;0.7;1.1;0.7;0.7;0.5;0.7;3.6;0.7;5.0;0.7;3.8;0.9;0.8;2.8;1.9;3.1;0.6;0.6;1.0;7.9;19.8;2.9;0.6;1.2;0.5;0.6;1.1;0.7;1.4
% Durante;21.3;23.4;45.5;47.8;25.4;42.0;45.1;24.6;20.8;31.2;31.0;19.0;22.1;15.7;34.5;15.7;25.8;20.1;26.1;15.4;13.0;17.4;25.5;22.6;17.9;28.0;5.9;7.0;12.2;10.1;34.3;5.8;11.9;6.4;6.1;5.2;14.2;17.0;26.2;7.8;10.5;19.3;9.8;9.7;5.7;14.4;18.7;33.1;11.5;15.9;13.1;25.8;15.5;25.6;15.2;9.1;11.3;13.7;17.5;30.3;32.6;12.3;13.2;7.9;19.5;22.8;11.4;14.3;5.4;4.1;15.4;30.3;17.2;16.2;16.6;17.3;24.9;7.0;25.2;9.4
% Despues;68.7;73.2;53.5;16.5;17.6;32.1;15.5;25.5;36.0;39.2;40.0;25.2;46.9;35.3;33.6;21.5;37.4;43.7;32.5;10.3;22.7;7.0;43.1;18.9;8.9;18.1;7.1;21.4;15.4;10.9;23.6;3.7;6.6;10.1;18.6;7.0;5.3;25.3;20.7;11.1;8.2;26.8;22.5;17.7;10.7;15.3;3.9;40.3;7.2;13.0;14.0;31.1;17.5;7.0;16.7;10.8;12.7;14.8;17.0;16.7;39.8;18.2;12.8;35.2;41.5;33.4;27.1;24.1;16.3;9.9;35.3;25.6;18.4;11.2;22.5;17.7;15.9;15.3;26.9;11.2
Conexiones perdidas;0
