Tiempo de transaccion (ms);333;10;11;60;17;9;25;15;12;11;63;8;8;9;6;9;10;10;30;36;14;19;8;7;7;6;10;9;7;7;8;8;22;20;34;17;8;7;9;12;8;16;14;6;6;11;7;15;8;5;8;8;6;5;8;16;6;5;5;7;6;5;8;7;6;10;7;6;18;10;7;5;6;5;7;7;8;4;5;7;4;8;5;9;6;5;5;5;5;5;6;7;5;5;5;6;4;7;6;4;6;8;35;24;6;13;11;6;5;4;6;4;4;4;5;4;5;6;4;6;4;4;6;8;5;4;5;6;7;7;5;12;4;5;4;5;5;6;5;3;4;6;4;6;9;5;6;5;6;4;4;5;6;7;5;4;4;4;11;5;7;6;5;5;9;5;6;3;2;3;4;4;3;4;3;3;3;5;5;4;5;4;12;4;7;4;5;4;4;7;4;8;6;4;3;3;5;5;4;6;5;4;3;4;12;5;4;4;4;4;10;3;3;4;4;2;3;7;5;5;5;3;3;3;5;5;24;4;6;9;9;11;6;6;5;4;6;5;4;5;8;7;6;6;6;8;9;12;5;4;4;4;6;7;10;28;14;4;5;4;5;3;4;7;11;20;5;8;5;6;6;7;3;10;3;3;5;4;5;3;8;4;5;4;4;10;3;8;6;3;4;9;8;4;5;2;4;3;5;2;2;4;3;3;2;3;2;3;3;8;3;3;5;6;3;5;6;4;5;7;6;4;2;4;3;3;3;2;3;4;3;4;7;4;5;2;3;3;19;3;2;2;5;2;2;3;2;2;4;4;13;5;11;4;7;38;9;10;4;6;4;5;4;5;15;10;5;4;4;11;3;3;3;2;2;10;2;3;3;5;2;3;5;12;12;5;2;4;6;3;6;27;7;5;5;5;8;4;2;5
% Antes;0.0;13.1;24.1;43.2;34.6;33.2;34.6;22.3;25.7;38.4;40.8;40.3;40.6;28.0;47.2;48.7;48.6;56.0;52.1;39.1;64.4;42.6;32.3;23.8;24.5;48.7;72.0;41.9;36.5;46.9;63.7;43.5;41.7;17.5;28.5;29.1;28.4;21.5;27.0;17.6;35.6;14.7;29.8;51.6;36.9;27.3;28.2;39.6;46.9;38.7;24.7;37.4;27.1;23.2;37.6;30.7;19.7;46.0;40.4;35.9;33.2;14.3;40.6;39.3;45.4;39.7;42.1;36.0;17.4;14.4;19.4;38.2;21.9;25.0;19.0;34.9;20.5;31.2;27.4;11.1;33.7;31.1;35.9;44.8;28.1;44.8;46.5;61.4;55.6;72.7;74.4;26.3;59.7;50.3;49.7;37.6;46.5;67.2;18.5;44.5;35.7;48.7;31.0;24.9;28.2;24.6;8.0;82.1;60.2;53.4;25.4;34.6;31.6;6.8;2.7;10.8;2.1;3.9;26.7;24.8;24.0;22.9;11.2;22.5;25.6;27.7;26.4;24.2;44.0;22.5;25.3;24.3;1.3;28.8;12.4;22.1;21.6;20.6;20.8;25.9;20.9;21.0;18.6;2.6;11.2;22.5;7.0;12.9;22.9;25.2;17.9;19.9;18.4;24.7;19.4;26.4;23.2;22.3;24.6;41.3;39.3;26.4;2.8;19.9;10.3;15.5;2.6;2.9;2.5;2.3;2.2;15.7;5.5;2.3;3.0;2.8;2.1;2.7;22.5;2.9;25.7;9.8;3.6;11.3;2.9;4.5;26.0;26.8;20.3;19.7;9.0;14.9;11.5;9.9;9.5;2.8;25.6;27.1;27.1;27.0;25.8;26.7;26.1;23.9;15.3;29.7;30.7;26.1;27.5;23.1;21.9;8.9;2.5;2.4;12.5;2.3;2.6;1.9;28.9;28.8;24.7;3.6;3.0;2.4;23.3;24.5;10.8;22.7;17.3;17.4;5.3;15.3;9.2;12.1;15.3;12.4;21.5;17.0;16.8;23.0;16.0;19.6;12.5;4.3;7.2;11.0;21.1;16.3;11.5;3.7;2.8;3.1;21.3;10.3;6.0;7.9;31.5;5.0;20.6;24.7;3.9;3.5;2.8;2.7;6.2;3.8;13.2;5.7;3.6;3.4;3.0;2.9;5.4;9.2;6.1;2.0;2.3;6.0;2.4;3.7;2.5;3.1;18.3;7.4;9.7;2.5;4.0;2.2;5.5;4.2;2.9;17.1;4.0;6.8;3.0;2.9;2.2;2.5;2.8;14.0;2.4;2.3;3.1;2.5;2.1;2.1;1.9;2.1;2.5;19.2;38.0;26.9;26.3;26.5;26.3;26.9;26.9;26.8;20.6;10.4;4.1;4.5;2.3;2.4;2.4;2.5;2.1;2.0;2.2;5.8;3.0;2.4;2.5;6.2;10.9;13.4;2.4;2.3;1.7;15.5;2.7;4.2;3.0;2.8;2.3;2.4;3.0;2.0;2.8;2.4;2.2;5.8;2.0;4.2;4.1;2.8;5.6;17.4;4.7;2.0;5.3;3.9;3.2;2.5;2.7;28.8;3.1;2.9;2.2;4.2;3.0;2.6;2.1;2.2;2.2;2.0;3.7;1.8;2.5;2.5;2.6;4.9;2.4;3.1;20.3;13.0;5.2;1.8;2.7;2.9;2.3;3.3;16.2;4.3;2.3;4.0;3.4;4.2;2.6;2.1
% Durante;23.8;26.9;30.5;8.2;17.4;41.1;14.4;18.4;23.1;18.5;6.9;35.3;30.2;35.0;32.9;17.9;43.8;41.1;45.0;34.8;31.4;37.9;45.8;69.1;44.2;41.6;57.5;35.2;55.6;42.5;16.0;27.9;39.3;27.3;30.4;20.3;35.2;51.4;18.8;19.0;22.9;10.3;25.5;39.2;32.8;19.4;17.4;15.5;31.9;36.4;20.6;34.8;25.7;15.8;19.0;24.1;35.1;35.8;33.2;31.6;28.1;22.6;37.2;56.6;46.3;30.2;30.6;31.5;6.4;15.6;17.2;25.1;34.8;27.2;23.9;11.3;15.7;44.2;25.0;8.9;31.9;19.0;30.9;32.6;41.0;31.1;97.6;63.9;35.1;75.0;43.1;30.2;58.5;61.3;63.5;56.1;41.7;63.6;52.1;85.0;37.0;24.9;26.6;30.9;16.3;12.0;49.1;61.8;61.5;60.1;49.9;46.3;22.3;13.2;18.5;15.7;14.6;10.4;29.7;27.8;16.1;26.3;9.1;18.1;23.5;59.4;29.0;46.4;44.1;32.1;16.4;33.5;19.9;23.2;17.0;18.8;27.4;20.7;27.0;35.4;16.6;21.8;17.3;28.7;5.8;14.7;22.0;13.5;34.9;15.0;15.3;23.7;17.3;14.0;35.6;34.4;14.5;26.9;39.8;41.8;32.2;32.8;43.6;31.3;33.5;14.4;13.0;15.3;17.1;18.0;17.1;15.7;16.2;17.0;15.0;17.9;12.9;14.6;19.0;35.7;18.9;15.9;28.3;15.1;14.0;26.7;14.7;39.4;31.7;21.0;45.5;22.0;12.0;18.5;16.2;17.2;37.7;34.8;32.4;29.2;41.2;36.4;17.8;28.5;5.0;38.6;35.8;35.8;38.6;40.7;20.0;16.1;17.3;32.1;17.1;17.8;17.8;15.4;40.7;40.3;18.6;17.2;17.1;18.2;17.8;14.8;3.3;14.5;13.4;12.7;6.9;4.6;13.9;13.2;14.0;40.0;9.0;18.8;13.8;19.6;16.8;15.2;8.9;26.7;15.5;5.3;42.1;5.0;17.7;15.6;16.5;34.2;13.8;14.2;13.3;8.4;22.7;17.2;18.7;27.0;13.0;17.2;15.5;14.6;9.0;7.2;17.2;6.0;13.4;8.8;17.6;7.6;17.6;6.4;15.9;17.8;17.9;16.2;11.0;14.8;4.1;16.8;8.3;35.9;15.1;4.1;17.4;11.0;23.0;17.2;10.7;11.0;7.0;12.8;17.4;16.3;17.6;17.3;17.3;17.6;17.5;14.7;40.5;15.8;16.6;17.2;17.5;16.8;17.4;28.5;30.0;31.2;39.4;25.0;38.7;33.3;39.0;40.7;18.2;12.0;9.4;9.2;17.2;16.2;16.6;16.9;17.1;17.5;17.4;17.3;15.5;9.7;37.5;24.0;17.4;25.2;10.6;12.0;2.3;16.4;17.2;16.9;10.9;16.6;17.8;13.8;17.4;17.4;14.4;12.8;4.1;14.0;4.1;10.1;15.8;1.4;6.0;4.6;13.2;13.2;16.2;16.4;32.7;12.7;29.7;23.0;11.9;15.7;35.8;3.0;23.6;16.7;13.0;17.5;17.4;4.9;17.6;15.3;12.4;18.6;17.5;17.1;28.2;30.4;31.6;31.8;16.8;16.3;8.7;17.6;8.3;2.0;7.7;11.5;8.6;7.8;8.9;14.4;27.8;18.7
% Despues;22.0;25.1;14.7;18.1;20.0;32.6;21.9;15.4;28.9;23.0;57.0;44.2;39.8;26.5;57.4;42.8;69.4;31.9;10.6;27.3;34.1;29.2;30.3;43.4;45.7;62.9;58.6;38.0;34.1;35.1;31.3;19.8;38.3;32.5;24.2;38.5;42.8;29.6;31.2;26.0;29.2;13.1;51.2;41.7;19.9;36.4;19.5;30.9;24.1;43.0;27.5;28.0;30.6;19.2;24.1;25.4;26.5;42.8;26.5;25.6;26.8;23.5;33.4;51.7;42.0;37.0;34.0;50.1;15.3;6.9;33.5;37.1;41.1;28.1;32.2;17.3;7.8;57.0;38.5;57.1;40.9;43.6;44.4;30.6;33.6;41.2;77.0;56.5;63.3;42.2;41.9;47.2;68.1;63.3;56.7;43.2;51.8;66.6;60.8;43.3;17.5;36.7;20.5;27.0;25.2;4.1;41.6;70.1;82.7;78.7;32.9;67.7;39.7;17.8;41.9;17.2;16.2;17.6;35.9;33.5;20.7;17.6;16.4;19.1;37.1;49.8;22.0;53.7;25.5;47.5;18.3;7.6;42.7;18.1;18.2;26.7;37.2;17.2;37.3;21.6;17.9;10.4;17.3;11.3;18.3;15.7;37.3;12.6;35.2;18.9;18.0;39.4;40.9;41.6;19.4;38.9;32.0;23.9;10.9;42.0;31.1;19.6;40.1;35.0;27.1;18.0;20.8;25.7;18.6;17.4;35.4;9.3;14.9;18.9;16.8;17.5;18.0;14.9;16.0;36.0;18.6;18.1;26.3;17.5;27.3;36.5;35.7;36.8;37.2;27.2;27.4;22.4;33.2;43.1;18.4;30.9;40.3;39.0;44.9;29.7;37.2;45.6;20.0;37.8;14.0;42.9;32.8;42.0;36.9;36.6;16.3;19.4;19.2;36.2;13.4;17.6;17.4;10.5;37.5;34.6;15.4;35.5;15.5;32.1;40.9;10.5;15.4;14.3;7.1;14.7;14.5;14.0;9.5;15.4;13.4;43.1;17.7;21.5;16.7;11.9;10.4;18.2;16.8;16.2;10.4;17.6;28.7;9.2;15.8;18.2;12.3;49.1;15.7;12.4;19.1;4.3;4.6;10.9;11.8;17.9;16.6;17.8;18.7;7.6;16.9;19.0;9.9;18.4;9.4;17.7;7.1;35.4;19.6;8.9;19.4;17.4;5.5;8.3;18.6;18.2;17.4;37.7;19.0;42.9;18.5;18.1;17.2;6.8;15.1;18.0;17.5;7.6;18.8;14.2;17.2;17.6;11.6;17.9;33.3;17.6;19.5;12.1;24.0;18.7;18.8;17.3;18.6;17.8;40.3;31.1;62.5;51.7;31.3;36.5;40.3;39.4;41.1;37.3;30.0;6.0;21.6;18.2;19.2;23.7;16.1;17.9;18.8;18.7;39.4;8.3;18.6;16.9;19.4;33.4;23.3;19.3;18.5;18.5;17.2;18.9;17.8;17.6;16.3;16.2;18.5;16.2;17.7;17.2;17.2;15.3;9.3;11.9;17.9;18.8;4.5;2.2;13.6;17.7;15.0;7.0;18.5;12.9;9.4;8.5;21.3;17.0;15.6;18.1;23.5;17.6;17.4;10.0;18.2;17.8;17.5;13.9;17.7;17.4;18.8;18.5;18.6;38.0;40.2;25.4;23.6;39.9;19.2;17.0;16.5;18.7;10.8;5.3;11.7;18.2;19.3;18.3;5.4;18.6;18.6;34.7
Conexiones perdidas;0
