Tiempo de transaccion (ms);284;15;15;29;10;11;12;17;16;10;12;28;11;12;15;10;11;12;9;21;17;9;7;13;12;31;8;11;10;7;20;21;10;14;18;7;56;8;7;15;15;10;12;9;7;8;7;8;5;12;5;6;5;10;7;11;5;7;42;4;8;8;5;27;21;10;12;5;5;4;5;7;5;16;6;5;7;8;6;5;3;8;4;7;4;29;5;4;13;4;20;24;30;4;7;8;5;6;5;7;4;5;5;6;5;6;4;5;7;3;12;6;4;3;4;5;4;6;6;4;4;5;5;8;5;11;5;13;5;4;3;6;4;5;4;5;5;9;6;4;3;3;3;5;3;3;5;5;3;5;5;3;6;5;5;5;4;3;5;7;4;3;4;6;4;4;3;5;3;3;11;3;3;4;7;4;2;3;14;4;3;5;3;6;4;4;3;5;2;3;16;8;5;18;27;16;4;5;4;6
% Antes;0.0;42.6;27.5;14.8;37.7;41.2;25.4;20.4;26.7;44.9;17.4;25.6;22.9;17.6;17.0;37.3;29.5;53.3;66.7;22.0;20.0;23.3;66.1;67.6;39.7;43.6;38.8;23.2;38.8;54.4;31.5;39.8;40.4;26.7;20.7;23.5;18.6;21.7;17.6;29.4;19.5;17.9;23.2;27.6;21.6;15.4;2.1;3.2;11.0;2.3;4.7;1.9;3.1;1.8;3.7;1.6;1.8;2.4;22.0;22.5;1.4;1.6;10.0;2.3;10.6;3.0;17.0;1.8;1.6;1.9;1.4;1.6;1.5;1.5;3.7;1.6;2.0;3.2;1.5;1.9;1.3;4.2;2.1;6.5;2.0;2.0;11.2;1.5;1.4;3.6;1.3;22.3;27.6;21.7;12.3;22.7;21.5;14.4;1.6;3.6;4.9;2.9;1.9;19.9;22.8;9.5;1.9;19.8;1.8;1.6;1.2;18.5;2.2;3.5;1.7;2.1;1.3;1.3;21.9;23.8;22.8;11.6;1.7;10.7;1.8;19.4;3.5;2.0;14.3;24.1;2.1;1.3;1.7;1.5;21.6;19.7;24.4;10.8;1.7;18.6;1.5;1.3;1.3;1.3;19.1;1.2;1.2;19.5;1.2;20.1;21.6;20.2;17.1;16.5;9.7;8.6;6.8;5.4;1.2;2.4;11.0;5.5;1.1;1.5;4.8;1.6;1.4;1.3;2.7;1.2;1.1;10.0;1.2;1.4;1.4;1.5;2.5;1.2;1.2;10.6;1.6;1.2;1.4;1.3;1.4;1.3;24.4;1.2;1.5;1.2;2.3;2.6;8.1;4.7;2.4;2.9;2.4;1.5;8.4;1.5
% Durante;26.1;22.7;25.7;11.8;35.6;32.0;18.8;18.0;23.0;24.4;14.9;7.7;14.1;25.2;17.0;36.7;44.3;53.3;47.0;32.7;6.5;59.3;85.4;14.5;31.3;15.7;33.8;20.7;14.7;29.3;9.8;19.3;21.5;23.8;16.3;31.0;23.7;33.8;36.9;14.0;9.8;14.6;18.0;14.5;33.1;15.7;33.1;30.8;19.7;17.9;15.1;14.1;14.5;13.3;14.3;5.3;16.5;13.3;30.7;19.7;14.6;29.1;19.1;24.8;13.9;17.7;15.7;16.3;17.1;14.6;37.9;23.3;14.3;8.1;20.8;14.1;11.7;23.3;13.4;14.2;16.9;18.3;25.4;20.2;11.8;25.6;23.6;17.1;9.2;14.3;26.2;26.2;24.6;34.7;16.4;29.5;31.4;18.9;31.8;17.1;27.1;15.8;25.7;34.6;14.1;16.8;14.1;16.2;11.7;17.0;7.0;37.8;19.0;13.8;12.7;12.1;13.2;24.3;19.1;34.5;18.1;29.6;14.8;8.5;25.4;20.0;15.7;27.7;31.8;21.3;17.3;11.9;13.3;24.5;16.4;13.3;44.2;12.2;25.5;17.3;17.7;15.9;17.8;22.0;14.2;17.8;17.9;15.6;20.7;13.2;34.0;17.2;11.7;16.5;16.1;13.3;17.4;17.9;13.9;14.7;37.4;14.7;35.2;33.7;17.1;17.7;16.4;24.5;16.6;17.2;7.8;16.5;17.0;15.6;10.1;16.7;17.6;17.1;6.2;15.8;31.7;30.0;16.1;8.4;13.5;37.9;15.6;16.7;17.7;24.8;22.2;22.8;12.8;6.7;1.7;3.2;15.4;15.4;17.1;13.1
% Despues;52.6;23.8;12.6;27.4;33.1;35.4;24.5;12.5;31.6;31.1;13.6;7.3;19.0;30.0;34.5;52.5;57.4;52.1;47.3;43.1;18.7;62.6;65.9;39.2;27.2;26.0;38.1;33.6;36.0;27.4;11.4;16.0;34.0;24.1;21.2;21.2;12.3;35.5;35.9;23.8;21.5;24.8;27.7;33.4;32.6;12.2;14.8;23.1;32.3;11.3;16.9;15.1;17.5;14.6;14.7;21.4;32.4;42.5;21.6;18.3;11.7;33.5;19.0;15.0;19.0;29.6;8.4;22.3;39.1;17.3;22.6;11.9;16.2;11.1;19.9;16.2;16.7;7.6;25.5;18.7;18.1;17.6;16.8;37.0;18.2;21.8;15.6;18.0;23.2;17.5;23.3;21.7;18.4;38.0;10.9;31.9;35.0;15.0;40.9;11.3;18.1;17.9;35.0;28.7;19.1;17.0;34.6;30.6;14.3;13.3;23.0;26.4;37.4;18.8;18.3;35.1;16.8;20.5;38.7;38.6;18.7;19.0;27.7;15.1;14.7;34.9;20.6;6.2;20.0;37.6;19.0;9.4;29.0;18.4;16.8;41.8;34.1;15.3;14.4;16.1;17.8;19.2;19.5;20.7;18.9;18.1;13.7;12.9;24.7;16.8;30.3;19.4;17.1;17.0;34.6;21.7;34.7;16.9;10.3;27.3;25.9;16.7;38.7;37.7;19.8;19.7;17.3;18.4;17.8;17.8;22.4;17.8;16.7;13.3;8.7;32.7;18.4;18.9;15.3;15.4;18.2;25.4;18.8;18.2;18.9;40.5;18.2;16.0;18.7;16.8;15.5;31.5;23.5;18.7;13.0;11.1;15.3;10.4;17.0;29.2
Conexiones perdidas;0
