Tiempo de transaccion (ms);600;5;2;2;3;4;6;10;2;2;1;1;2;2;1;4;2;2;2;2;2;1;3;1;2;2;3;9;2;2;1;1;2;1;1;2;2;1;4;2;2;3;2;1;1;3;6;2;2;2;1;1;2;1;3;1;2;1;3;1;2;8;1;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;8;1;1;2;1;7;2;3;1;4;1;1;3;1;1;1;1;1;1;1;12;1;1;0;4;1;1;2;1;1;1;1;1;0;3;1;1;1;1;0;1;2;2;1;2;6;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;2;7;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;2;3;2;1;1;0;1;2;1;1;1;1;1;1;2;1;1;2;0;2;1;3;1;1;1;1;1;1;2;1;2;1;0
% Antes;0.0;26.0;21.7;20.1;44.6;35.5;19.0;24.1;31.3;31.0;12.2;22.4;38.4;38.2;39.7;26.9;42.9;21.8;21.4;4.9;1.1;1.9;0.8;1.1;2.0;0.9;1.1;2.1;1.2;1.7;0.8;1.6;1.4;0.8;0.8;0.9;0.7;1.0;0.7;2.2;1.7;1.3;0.9;1.3;0.7;0.7;1.1;2.0;2.3;1.4;0.7;0.7;0.7;0.9;1.1;0.8;0.8;1.7;1.0;2.8;0.7;10.4;9.3;1.1;4.9;1.3;0.7;0.7;0.8;0.9;2.1;0.6;0.8;1.0;0.7;0.6;0.8;0.9;0.9;1.0;3.6;1.3;1.1;1.2;1.0;2.4;1.3;0.7;0.9;0.8;0.8;0.9;2.5;0.6;0.7;0.6;9.0;0.6;1.5;1.2;0.8;0.7;0.6;1.4;1.5;0.7;0.8;0.7;0.6;0.7;0.6;0.6;2.5;4.4;0.8;1.3;0.8;1.2;0.7;0.7;2.0;0.7;0.7;0.9;0.8;10.0;0.9;0.9;8.1;3.0;0.7;5.5;0.7;1.1;1.5;0.6;1.0;0.6;0.6;0.6;0.7;0.9;0.7;0.7;0.6;0.7;0.8;0.7;0.7;0.7;0.6;0.7;0.7;0.6;0.6;2.1;0.6;0.6;0.6;0.7;1.9;0.7;0.7;0.6;0.6;0.6;0.7;0.9;0.8;0.7;0.8;2.3;0.6;0.6;0.5;0.8;0.5;2.7;8.7;0.6;0.6;0.7;0.7;0.6;0.7;0.8;0.8;2.4;0.8;1.1;2.0;2.3;1.8;0.9;0.8;1.4;0.8;0.6;0.8;0.6
% Durante;0.9;26.4;29.7;27.2;29.2;14.0;14.0;2.0;11.1;24.7;16.1;30.9;28.0;21.7;24.8;8.8;32.4;16.0;27.2;24.7;19.5;30.4;4.6;25.3;22.5;16.5;10.7;16.0;12.0;17.1;33.3;13.1;23.2;31.2;12.0;29.3;12.7;16.8;15.1;14.1;20.3;8.6;35.3;28.7;16.2;15.2;16.3;22.3;8.4;18.6;16.3;26.3;14.5;20.7;7.1;14.2;17.1;15.5;32.6;29.1;16.0;19.0;42.9;42.2;25.7;15.4;12.5;15.4;9.6;40.7;33.9;15.8;15.6;28.7;8.3;14.5;21.3;27.6;9.2;12.9;32.4;22.2;22.2;22.8;32.4;31.0;16.6;21.9;13.0;11.8;16.7;22.8;15.5;12.6;22.2;16.0;16.0;26.7;14.0;10.1;13.7;16.0;41.8;16.6;20.5;20.3;18.5;28.1;31.4;16.1;23.0;15.1;18.4;12.7;30.6;14.7;15.2;14.6;15.7;8.8;28.1;33.5;10.8;1.6;17.5;35.0;15.7;20.9;46.5;11.1;15.1;10.3;15.2;35.1;13.8;14.6;30.0;15.4;10.6;14.7;11.5;15.5;15.0;32.0;17.2;14.7;29.9;15.2;13.7;15.1;33.3;14.8;15.3;15.3;21.7;15.1;14.7;15.0;13.2;15.2;11.4;14.9;10.6;15.2;15.4;15.4;21.4;11.4;13.3;7.7;18.2;15.5;15.1;15.0;5.1;15.0;15.1;35.7;15.2;14.8;12.5;28.7;14.9;8.1;13.7;14.8;34.9;12.0;14.3;35.3;34.7;14.6;27.2;15.4;14.3;12.9;14.1;17.1;14.9;24.5
% Despues;71.5;27.5;33.8;34.5;34.4;24.3;32.9;15.3;27.0;8.7;13.9;28.8;27.9;31.5;14.0;10.5;29.8;7.9;30.5;21.3;26.6;25.9;12.1;14.1;9.4;24.1;24.2;6.1;11.4;11.5;15.5;13.5;20.3;31.8;16.4;12.1;12.1;30.4;18.7;15.9;14.5;11.5;24.2;25.7;17.4;21.5;5.9;13.6;37.2;17.0;14.5;36.4;14.2;13.4;27.4;13.6;22.3;15.9;41.5;14.3;36.6;18.7;13.2;61.9;38.9;13.9;12.7;14.4;16.3;18.9;36.3;16.4;8.9;25.1;14.4;11.0;35.0;14.6;5.5;12.6;22.0;12.3;14.0;19.2;24.0;35.4;10.0;9.0;12.2;10.9;21.5;31.1;16.8;12.0;27.9;16.2;17.5;35.3;23.0;12.5;12.2;16.3;41.0;28.0;16.8;15.8;16.1;15.7;15.7;15.5;15.7;16.3;30.1;13.1;15.9;14.9;25.5;14.9;16.0;37.0;12.9;35.9;9.8;11.5;29.4;34.6;14.6;31.1;36.5;12.9;16.0;11.5;16.3;35.8;15.5;16.2;21.0;15.4;17.1;34.8;25.1;14.9;15.9;21.0;17.4;15.8;14.6;15.9;15.1;10.0;15.0;16.6;16.5;9.5;33.5;13.5;16.3;12.6;12.2;16.3;14.2;13.9;16.1;15.1;16.4;16.2;12.0;14.5;1.7;11.9;34.0;17.0;16.2;16.2;10.2;16.5;29.2;36.2;15.3;13.1;13.3;11.5;15.4;12.5;30.6;16.6;32.3;12.0;17.3;34.7;29.6;26.8;25.1;16.1;15.9;3.7;17.4;14.9;16.4;16.2
Conexiones perdidas;0
