Tiempo de transaccion (ms);608;13;7;6;4;4;4;6;2;2;2;4;6;3;5;3;2;2;3;2;2;3;1;1;1;4;2;2;2;2;3;3;1;2;1;2;1;2;2;1;1;3;2;1;6;2;2;3;1;1;1;1;2;1;1;1;1;1;4;1;3;1;1;1;1;1;2;1;1;2;3;1;7;0;1;1;1;1;1;1;1;0;1;1;3;4;1;1;0;1;2;1;1;1;1;1;1;2;6;0;1;1;2;1;0;1;0;1;1;0;1;1;7;1;0;1;1;1;1;2;1;1;1;1;2;2;1;3;1;0;1;0;1;2;1;1;2;1;1;7;1;1;0;0;2;0;1;1;0;3;1;1;1;3;1;1;1;0;1;1;1;1;1;1;1;1;3;2;1;1;1;0;1;1;1;3;16;1;1;1;1;1;1;0;0;1;1;9;0;1;2;1;0;0;1;1;1;1;1;0
% Antes;0.0;13.2;19.4;27.2;27.0;25.2;41.1;29.0;15.2;26.7;10.1;25.3;24.8;23.1;27.8;26.2;12.2;24.0;18.0;21.8;21.1;34.9;1.1;0.8;1.7;0.6;1.1;1.2;5.5;1.9;0.8;1.7;1.3;0.7;1.1;1.0;0.8;0.9;1.5;0.9;0.8;1.8;0.7;1.2;0.7;1.8;0.8;1.6;2.5;0.9;0.7;0.7;11.7;4.8;0.8;1.2;0.8;0.8;0.8;2.4;0.8;0.8;5.2;0.8;3.5;2.1;2.0;0.7;0.7;0.7;0.8;1.0;0.8;0.9;0.6;0.7;0.8;0.8;0.8;0.7;2.1;1.3;0.8;1.0;1.1;2.1;1.3;0.7;0.7;0.7;0.8;2.2;0.7;2.8;0.6;0.8;0.8;4.7;1.7;4.5;0.6;0.8;4.3;0.9;1.7;0.7;0.7;0.6;0.7;0.6;0.6;0.6;2.1;0.9;0.9;1.3;1.0;0.6;0.6;1.2;2.0;0.7;0.8;1.3;0.8;11.2;1.2;0.8;11.1;0.6;0.6;4.5;0.6;0.7;0.7;0.6;0.7;0.7;0.6;0.8;2.9;0.7;0.7;0.7;0.8;0.7;0.6;2.4;0.7;0.7;1.2;0.6;0.9;0.6;0.7;2.4;0.6;0.6;0.6;0.5;0.7;1.6;0.6;0.5;0.6;1.1;0.9;0.9;1.0;0.6;0.7;2.6;0.6;0.6;0.6;1.3;1.1;1.2;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.9;1.0;1.4;0.9;1.0;1.3;2.0;1.8;0.6;0.6;0.6;0.6;0.7;0.6;0.8
% Durante;0.8;3.1;6.5;16.0;14.7;20.6;23.4;29.1;17.2;19.6;12.7;25.1;8.0;9.9;28.0;8.5;12.2;13.3;18.1;24.2;26.3;21.1;16.6;32.5;31.5;4.1;13.9;34.4;7.7;29.7;26.2;21.5;17.8;32.1;16.0;28.3;13.2;12.2;21.0;11.5;28.3;13.4;27.5;34.6;3.9;13.3;29.1;24.8;13.6;36.0;15.8;26.1;21.5;14.1;16.1;13.9;15.8;15.2;34.4;13.3;15.1;18.2;25.8;19.1;21.3;25.0;16.6;10.8;11.6;42.0;34.5;14.2;9.7;16.4;17.3;11.8;21.1;27.7;22.2;14.2;14.6;15.5;28.6;31.0;19.4;32.2;15.8;15.0;15.3;14.2;26.2;14.6;31.8;15.8;13.9;15.1;18.5;16.8;14.4;16.2;11.1;11.2;29.0;16.1;15.1;35.3;15.9;17.4;24.0;15.4;15.3;14.3;16.0;25.1;26.2;15.2;13.1;15.4;15.4;23.2;24.0;25.3;15.0;11.8;17.2;37.4;21.7;17.4;34.6;15.8;14.9;15.6;31.6;25.0;11.4;15.5;15.2;34.6;11.4;13.9;12.0;14.5;14.8;33.3;6.7;15.0;32.0;13.3;12.8;11.7;30.7;15.0;15.1;9.9;22.4;13.4;14.6;15.0;14.8;14.4;35.3;15.0;15.1;15.4;13.7;9.6;23.6;12.7;15.3;11.6;18.6;15.4;15.0;14.8;14.9;10.4;0.5;14.6;15.5;16.1;13.6;30.6;14.2;14.5;14.5;14.9;11.4;19.0;14.6;21.4;42.1;15.2;29.5;13.6;13.6;14.8;13.9;14.7;9.3;21.4
% Despues;49.8;3.7;8.8;19.2;24.2;9.8;36.2;16.9;31.7;12.3;12.1;26.4;2.2;26.6;26.7;24.9;8.1;16.6;10.0;14.9;24.2;24.1;15.0;14.3;30.6;20.4;25.4;35.4;14.9;12.7;11.8;16.2;25.8;35.6;11.6;16.7;15.5;16.6;16.3;15.2;27.2;24.2;32.1;20.7;19.9;12.9;33.7;17.4;10.6;27.8;11.0;35.8;35.4;11.2;31.2;11.8;15.1;15.3;41.1;16.0;3.0;30.7;12.1;16.8;33.5;39.2;39.1;16.6;11.5;14.9;31.9;15.1;1.5;16.8;15.3;11.9;34.9;14.7;33.9;13.4;16.6;16.3;18.0;33.6;29.0;27.6;11.8;15.4;16.2;15.3;35.5;16.8;30.8;17.0;13.0;16.1;34.0;35.8;25.1;16.1;15.5;12.2;33.5;26.3;15.9;26.3;16.8;16.8;16.0;16.0;16.5;10.0;24.9;36.0;16.3;16.2;12.9;10.6;26.8;49.5;11.3;25.7;27.2;19.7;33.5;36.0;12.2;35.5;15.3;15.8;15.1;15.7;15.9;17.0;11.9;16.1;6.0;29.5;11.2;16.3;12.8;15.9;15.6;25.5;15.9;15.8;33.2;16.0;14.4;29.1;15.1;16.0;15.7;8.1;35.1;9.9;15.8;16.4;16.3;15.8;32.4;15.8;16.3;15.9;15.4;15.7;18.4;26.1;15.7;32.9;31.9;16.1;15.8;16.2;11.8;16.1;6.8;16.2;15.8;10.1;16.0;11.4;16.2;16.0;17.0;15.0;27.2;13.7;15.9;11.5;34.1;25.0;17.2;16.0;15.0;16.1;14.8;15.8;11.5;15.4
Conexiones perdidas;0
