Tiempo de transaccion (ms);349;9;9;23;10;9;11;12;11;9;8;8;88;12;34;26;13;31;17;10;9;10;8;8;7;9;74;14;7;6;7;36;11;8;24;13;9;7;7;6;7;6;8;8;6;10;6;9;10;8;18;22;19;7;11;5;7;7;7;6;6;6;6;9;59;21;149;7;12;10;7;5;6;5;5;5;74;5;9;10;6;8;7;6;5;6;6;6;8;5;5;5;6;15;20;11;5;7;10;5;7;4;5;7;5;5;9;6;5;5;5;4;5;20;6;4;5;4;4;4;4;7;4;4;7;5;5;68;16;5;16;4;4;6;5;6;12;4;6;3;4;4;40;4;3;7;4;3;4;7;3;7;4;5;4;4;6;4;4;4;4;7;8;8;4;9;14;4;5;3;6;8;3;34;41;11;10;5;5;4;3;4;6;3;5;6;7;7;5;9;10;9;5;3;3;4;4;6;6;4;4;8;3;5;4;5;29;5;13;8;4;3;5;17;5;4;4;4;3;4;4;3;2;5;4;5;3;5;4;5;4;7;3;3;4;7;4;4;3;4;4;7;4;4;7;5;3;6;5;5;4;4;4;4;3;4;9;14;6;4;8;3;4;3;3;5;3;10;4;6;5;4;4;12;4;3;8;3;6;3;4;4;6;4;6;3;3;4;3;2;4;3;4;3;3;4;5;4;3;3;3;4;6;5;4;5;3;4;6;13;9;7;7;7;4;3;3;5;9;6;5;5;3;3;4;3;4;7;7;4;4;7;3;3;3;22;5;4;2;3;3;4;2;4;2;3;3;3;3;2;2;2;3;2;3;5;4;31;30;15;4;4;3;2;5;4;8;5;4;3;2;3;7;3;3;4;2;3;4;4;4;3;6;13;4;8;4;4;2;3;10;2;2;2;4;3;2;2;3;8
% Antes;0.0;22.6;33.1;21.2;38.3;25.1;17.8;30.3;26.2;15.9;63.5;40.4;24.8;15.5;15.4;40.6;30.8;12.8;5.4;25.2;32.3;10.1;20.0;32.6;30.6;29.7;36.2;17.3;47.1;45.5;46.9;26.8;40.3;33.2;36.0;18.5;33.2;33.1;37.0;33.4;46.8;35.8;38.7;17.0;36.0;24.2;32.3;29.1;14.3;38.5;22.8;28.0;25.9;44.0;32.0;41.4;28.0;35.0;38.0;35.8;36.5;39.3;36.4;34.3;12.2;26.4;22.8;11.9;43.5;26.0;27.4;43.5;45.6;45.8;43.4;43.7;41.2;49.6;19.2;23.2;46.9;55.1;35.6;65.3;30.0;52.1;42.7;60.1;59.0;41.7;60.3;43.3;40.1;26.2;10.4;24.3;13.8;31.0;19.9;45.0;37.8;68.9;27.7;59.2;43.6;41.7;45.8;58.6;54.5;57.9;59.9;39.8;26.3;42.0;32.0;35.2;49.7;98.4;48.0;46.3;49.7;37.5;33.0;40.4;53.4;38.7;19.9;57.3;26.1;20.9;23.9;36.2;26.2;23.8;27.0;24.7;22.5;38.6;25.0;30.4;42.1;35.9;23.0;39.5;44.9;26.9;16.8;31.0;34.8;31.1;33.5;30.6;39.1;22.4;18.3;31.9;36.2;26.9;18.0;34.4;40.3;29.5;31.6;22.8;32.5;23.9;34.2;27.3;34.6;29.5;2.4;30.0;48.1;9.7;1.6;19.9;38.1;43.8;30.0;24.6;19.7;56.7;9.5;2.0;2.0;3.3;25.1;27.0;19.4;2.8;8.7;7.3;23.4;8.8;12.1;2.2;7.4;18.7;18.8;5.0;3.0;2.7;20.2;2.1;21.0;29.9;23.3;18.7;26.8;14.0;10.4;3.1;2.8;26.3;32.4;12.7;2.2;19.5;2.5;2.2;4.4;3.1;2.0;1.9;3.1;27.0;23.8;18.1;23.2;18.9;15.6;25.2;25.8;24.7;24.0;14.2;6.1;3.1;2.1;23.2;3.3;5.4;6.6;2.6;6.8;3.5;7.8;2.6;3.6;2.7;9.7;17.3;13.9;5.6;4.1;2.9;19.2;4.3;33.0;17.7;23.4;26.8;22.5;23.1;25.4;15.6;22.4;20.2;8.6;3.4;3.0;3.1;3.0;2.5;7.3;3.2;1.8;4.3;2.6;3.1;20.8;22.8;24.6;15.1;4.5;2.9;2.6;2.6;2.2;5.0;1.8;2.2;22.5;2.9;2.4;2.4;3.0;24.8;2.9;21.7;2.7;2.4;3.7;3.1;2.9;2.2;3.4;2.3;2.8;24.1;26.0;26.8;22.0;15.8;5.0;9.1;4.7;23.7;9.4;15.2;23.7;14.4;22.7;23.8;20.2;17.9;17.8;22.0;22.3;18.7;20.9;4.0;10.5;2.7;2.1;10.5;14.4;5.1;3.4;2.6;2.2;2.6;3.6;2.7;2.9;2.5;2.8;1.7;2.5;1.6;3.0;2.2;2.4;2.3;2.3;2.1;5.2;2.4;3.5;7.0;12.6;15.9;3.9;2.4;2.7;29.0;2.8;4.1;3.3;2.3;2.0;2.6;2.8;3.6;2.2;2.1;2.6;2.5;1.9;3.2;2.1;4.6;29.7;3.3;25.9;24.4;27.9;44.2;13.5;1.6;1.9;3.6;1.9;2.3;1.9;7.4;2.4;2.8;2.1;23.5
% Durante;17.0;26.3;24.7;8.9;24.8;47.1;21.6;31.5;26.4;37.1;30.7;37.2;10.6;16.3;20.5;12.1;21.1;6.8;23.5;34.1;24.2;20.9;32.0;24.7;30.6;40.8;38.7;5.6;36.1;38.0;15.0;15.1;27.7;32.3;18.1;10.7;20.1;34.9;29.7;40.6;44.2;34.6;51.1;25.7;33.4;31.2;37.2;20.8;24.4;22.4;19.8;24.2;19.1;39.8;31.3;25.0;38.5;26.7;28.5;37.4;24.7;33.5;37.6;34.8;18.1;16.8;4.3;23.7;17.5;23.7;21.3;38.6;26.3;42.7;26.0;36.0;17.2;36.0;22.1;32.7;37.3;32.1;50.2;48.6;42.0;49.7;35.8;44.0;59.4;21.5;63.1;41.5;38.2;25.5;22.2;13.4;12.6;24.6;54.8;65.7;36.9;56.1;54.6;59.8;69.0;47.7;54.7;50.1;55.0;65.5;61.4;64.6;36.8;35.7;30.5;23.6;32.9;42.5;45.4;16.9;69.2;30.3;53.9;62.5;47.7;49.6;28.1;14.8;21.8;22.0;36.2;32.9;16.7;22.1;33.9;47.7;18.8;37.0;17.4;34.4;47.6;16.0;23.5;46.7;40.3;31.6;21.5;16.0;37.9;45.2;22.5;10.5;21.4;23.8;16.7;39.6;11.5;29.3;33.4;21.0;58.7;38.3;41.7;15.5;21.5;24.0;26.4;44.3;14.1;40.3;20.0;28.1;70.2;3.7;1.8;5.4;25.9;14.4;9.2;14.9;13.9;35.0;14.2;14.3;15.1;34.3;37.2;28.2;16.4;30.5;44.7;22.3;16.2;13.8;18.6;16.3;17.5;17.0;14.3;14.5;16.0;8.7;17.7;19.7;62.2;33.9;44.4;35.5;29.5;22.5;16.8;17.5;19.5;35.9;34.5;17.0;17.4;17.3;24.0;16.9;16.0;17.3;17.5;15.4;21.8;32.7;35.2;13.4;33.5;13.9;20.8;8.5;36.0;17.7;20.6;18.2;16.5;19.7;16.7;17.4;14.5;14.8;15.4;13.9;5.8;15.3;17.5;13.4;15.6;23.3;32.6;33.7;25.3;28.1;18.6;12.8;19.4;17.7;19.4;14.7;27.0;17.0;36.0;33.7;44.8;10.9;38.5;20.1;17.7;10.2;15.9;12.5;13.2;5.6;15.5;12.5;7.6;13.9;12.1;18.3;40.0;16.2;10.1;15.8;16.6;17.4;18.0;11.9;41.4;17.6;10.5;15.7;30.9;16.5;16.9;15.0;12.7;38.9;20.1;18.2;16.8;13.4;18.0;10.1;17.0;12.8;17.4;8.6;13.0;24.3;26.0;31.5;34.1;6.9;26.9;24.2;18.5;35.5;12.8;18.0;12.5;25.4;38.8;42.9;16.3;17.0;18.6;21.0;20.0;36.0;24.4;32.9;14.2;11.8;17.4;2.7;10.2;15.8;16.2;15.3;17.3;15.4;16.9;37.5;16.9;16.0;17.5;17.8;17.5;17.5;17.6;17.1;16.3;17.8;17.4;15.1;14.3;2.1;2.9;2.9;13.7;14.7;16.0;16.1;39.2;35.4;7.0;13.9;38.8;18.1;17.6;16.4;8.2;17.9;16.4;14.0;17.9;17.4;14.4;15.8;37.2;25.0;37.5;22.1;14.6;27.0;39.4;37.5;17.9;17.0;5.7;16.2;17.4;17.6;13.9;17.9;17.8;17.2;26.0;16.1
% Despues;43.7;28.3;19.6;22.3;20.8;19.4;20.5;30.4;25.5;29.6;37.9;38.0;6.5;16.6;15.4;34.3;17.0;9.1;33.6;24.6;18.9;22.7;36.8;35.0;42.5;37.4;8.2;33.0;23.3;28.4;15.6;21.1;45.3;28.6;11.0;26.9;31.2;41.8;36.7;43.8;53.4;54.1;57.9;41.2;18.9;16.5;23.0;36.0;34.7;15.9;29.0;32.0;36.8;38.2;39.4;38.7;46.4;27.3;29.9;44.1;49.5;32.6;41.0;32.0;36.2;16.9;12.9;47.0;16.9;42.0;39.7;37.5;48.0;22.3;43.8;49.8;14.0;36.1;45.5;11.1;48.1;33.1;50.8;32.2;25.9;66.5;55.5;45.3;30.8;48.9;57.8;39.1;41.4;32.6;14.7;17.4;24.2;17.6;87.7;50.4;44.6;58.4;45.1;59.3;64.5;74.2;57.9;63.5;50.0;47.4;36.1;36.9;32.5;25.4;39.8;56.8;36.7;53.9;40.8;82.4;26.6;31.6;56.6;62.8;28.7;56.7;56.3;20.3;8.0;24.1;22.3;23.0;16.1;18.6;37.8;30.5;32.1;27.1;26.0;18.3;15.9;19.3;47.2;23.4;20.2;8.6;17.3;20.7;33.2;26.0;17.6;42.4;22.5;16.5;17.6;30.5;16.1;33.0;36.1;33.6;58.4;6.8;47.5;16.8;29.3;28.8;30.7;60.4;20.4;16.7;54.4;58.0;63.4;2.4;2.7;11.7;18.6;20.3;17.8;17.5;19.2;36.3;27.3;18.9;15.7;41.1;29.1;38.7;17.1;17.1;51.1;37.1;23.8;19.2;18.2;21.0;20.8;38.4;8.9;18.2;18.3;19.5;16.2;16.0;43.4;38.6;27.0;41.2;28.5;23.6;17.3;16.2;36.5;40.1;37.3;19.5;39.1;19.4;36.2;16.9;17.4;35.6;19.0;18.5;45.0;38.7;20.1;19.1;27.8;13.1;34.4;37.4;19.2;18.1;18.2;10.8;18.3;18.0;20.8;16.8;16.7;6.5;18.2;17.9;19.1;10.4;13.4;12.1;17.0;11.2;33.5;37.8;20.5;33.4;40.2;18.8;15.8;10.4;12.8;17.2;29.2;39.1;39.9;38.0;32.6;19.2;45.1;13.0;12.6;17.7;18.3;24.2;17.8;4.9;14.1;17.2;15.5;18.3;11.5;44.3;36.4;34.4;17.7;18.2;7.9;20.0;19.9;19.4;37.3;19.1;19.7;27.6;14.2;17.8;17.5;16.4;41.5;28.9;19.8;18.7;15.3;18.5;18.0;19.6;11.2;12.5;19.6;18.8;18.9;29.3;35.0;31.1;29.8;12.3;42.0;18.9;24.6;34.8;11.0;26.1;23.6;24.6;42.9;36.8;17.8;16.8;37.4;20.9;44.2;33.2;18.8;36.8;17.3;19.2;41.1;9.8;16.1;36.9;17.6;18.7;18.7;16.8;18.2;44.9;17.9;18.8;17.5;17.6;17.5;18.9;17.9;17.9;17.7;18.0;17.4;15.0;17.3;7.1;13.7;15.5;15.5;16.8;18.1;18.8;47.5;18.7;13.7;15.5;30.3;17.6;17.7;11.1;14.7;18.3;17.9;14.6;17.5;17.7;17.5;18.2;13.9;32.1;20.9;44.3;23.6;42.0;30.4;38.3;18.7;19.0;17.9;19.0;18.6;17.8;16.0;17.7;17.4;16.3;32.2;13.9
Conexiones perdidas;0
