Tiempo de transaccion (ms);361;15;470;88;21;20;29;42;11;9;16;8;23;8;9;40;14;9;10;10;14;9;9;7;9;10;5;16;12;9;20;33;10;9;9;7;21;7;38;6;11;31;44;15;6;6;25;7;6;8;12;15;5;17;8;6;12;8;9;6;10;8;10;6;5;8;5;14;7;13;14;4;3;6;6;4;4;7;5;38
% Antes;0.0;36.2;10.8;9.1;17.8;51.6;19.9;16.6;27.8;31.6;36.1;27.4;1.2;20.9;15.0;14.2;8.9;14.4;11.0;18.1;21.2;22.2;5.4;1.1;2.5;1.8;2.6;1.0;1.5;1.5;1.0;1.6;2.5;1.8;2.2;2.1;0.8;1.1;1.2;2.1;1.2;1.0;1.4;2.8;0.8;0.6;0.6;1.1;1.7;1.2;0.9;4.5;0.7;0.7;3.1;0.7;0.8;0.6;0.7;5.7;0.7;21.0;11.5;21.5;14.3;9.1;1.9;1.9;0.6;0.7;1.3;0.9;0.5;0.6;1.1;0.5;0.6;0.9;0.6;0.7
% Durante;16.8;70.8;13.5;3.8;10.0;54.7;12.1;23.3;80.5;50.4;31.2;26.4;20.2;36.9;24.8;5.6;11.7;24.0;25.3;12.0;17.1;30.4;23.1;16.3;27.3;23.9;17.8;15.0;12.5;16.7;8.6;23.7;32.6;25.6;21.1;17.7;4.1;17.2;1.7;14.8;34.5;12.0;4.8;16.9;17.2;17.0;16.6;29.5;12.9;22.7;30.3;6.9;17.0;16.3;9.4;12.9;10.3;9.4;33.0;24.4;15.6;14.4;19.4;24.7;24.7;10.3;23.3;5.0;15.9;15.9;24.7;20.9;16.6;13.7;20.8;17.0;20.4;23.6;17.4;7.8
% Despues;43.7;21.8;13.9;26.1;31.2;22.5;15.8;9.9;36.9;36.0;7.0;23.7;16.9;45.6;26.4;5.1;17.8;21.0;20.4;11.4;14.1;15.2;20.1;20.7;17.7;30.8;16.9;9.7;29.7;14.1;4.8;1.9;40.1;25.9;13.6;13.7;8.7;46.2;17.4;25.5;37.2;4.9;17.7;11.3;14.1;12.9;3.2;40.1;17.4;11.2;19.8;27.6;14.9;27.9;14.7;15.7;6.7;14.9;35.5;14.4;29.8;19.0;15.9;35.2;40.3;13.9;25.5;27.8;23.8;3.1;6.2;18.3;14.9;16.8;10.1;18.3;18.9;14.9;24.6;29.8
Conexiones perdidas;0
