Tiempo de transaccion (ms);570;569;2;2;2;2;2;2;2;9;3;1;6;1;1;2;7;2;2;2;1;2;1;2;6;5;2;1;1;2;10;4;1;1;4;1;2;2;2;1;1;1;3;3;2;1;1;3;2;2;1;1;1;1;1;1;1;1;4;2;2;2;2;2;1;2;1;1;2;1;3;1;2;1;1;1;2;1;1;1;5;1;2;2;1;2;1;1;1;1;1;1;1;2;1;2;0;1;7;2;1;2;2;1;1;1;1;1;2;1;0;1;12;1;1;2;1;0;1;1;2;1;1;1;1;1;1;2;1;1;2;7;1;4;1;2;1;0;2;1;1;1;2;1;0;1;1;0;0;1;1;4;1;3;0;1;1;3;0;1;1;1;1;1;1;1;3;1;0;0;1;1;0;1;1;1;0;1;0;13;1;3;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1
% Antes;0.0;38.1;44.2;38.0;41.2;31.7;52.3;52.5;59.4;13.4;50.0;84.4;41.3;43.6;42.1;40.8;40.6;27.8;8.6;1.3;1.7;0.8;1.1;0.9;1.5;1.5;1.3;2.5;2.9;3.1;1.5;2.5;1.5;2.1;1.0;1.0;0.8;1.2;0.8;0.9;1.1;1.1;0.8;3.6;2.4;2.2;0.7;1.8;1.3;1.9;0.7;0.6;1.3;0.8;1.2;0.7;0.7;1.9;2.4;1.8;20.1;1.8;2.8;1.5;3.0;1.4;0.7;0.7;0.7;0.8;1.4;1.1;0.7;0.6;0.8;0.8;0.7;1.1;0.8;0.6;0.9;1.3;1.1;0.8;3.3;0.7;0.7;0.6;1.7;0.6;0.7;1.1;0.6;2.5;0.6;0.7;0.8;0.6;0.9;8.6;0.7;0.6;0.7;0.9;1.5;2.7;0.8;0.7;0.7;1.1;0.6;1.1;0.7;0.9;1.4;1.3;1.4;1.1;0.6;0.9;2.2;0.6;0.9;0.8;0.8;0.7;9.0;1.0;4.6;0.7;0.7;0.7;0.7;0.6;2.9;3.6;0.7;2.0;0.6;0.7;0.6;3.2;0.7;3.8;0.6;1.1;0.7;0.7;0.7;0.6;0.7;0.7;0.7;0.7;0.7;0.6;2.5;0.7;0.7;4.3;0.7;1.5;0.7;0.6;0.7;0.8;0.8;0.7;0.6;0.6;0.6;3.8;0.6;0.7;0.6;0.6;0.9;0.9;9.6;0.6;1.4;0.7;0.7;0.6;0.6;0.9;0.9;1.5;3.0;0.8;1.3;1.9;1.9;0.6;0.6;0.7;0.5;1.3;0.6;0.8
% Durante;1.0;587.5;36.4;40.6;51.4;116.3;71.5;44.4;42.7;17.5;24.7;25.4;14.7;28.0;22.5;40.5;48.8;15.1;36.1;15.2;29.5;32.6;28.5;29.0;25.5;39.1;29.7;39.7;22.0;27.6;15.7;4.9;25.4;18.2;7.6;17.3;13.8;17.7;20.5;16.6;47.5;24.0;31.3;33.8;14.3;12.9;37.0;28.9;8.4;35.7;17.0;28.9;21.1;12.5;16.6;18.9;16.0;17.7;27.6;12.5;20.7;12.9;38.2;24.1;31.7;12.7;16.1;15.8;12.3;57.1;4.2;13.3;13.3;10.0;15.7;15.8;28.9;27.4;33.1;14.2;23.6;14.1;28.2;41.8;16.4;15.9;15.5;20.6;15.6;15.7;38.5;31.7;15.5;15.6;16.2;10.9;15.5;12.9;20.4;5.0;15.9;11.1;25.6;11.8;29.4;26.4;16.7;21.6;22.7;16.2;15.4;18.2;10.4;31.0;20.5;43.1;20.0;15.3;16.6;33.2;26.0;16.5;12.5;10.2;37.5;40.9;26.2;21.4;33.0;36.1;11.0;15.4;14.6;9.7;20.9;29.5;35.1;16.1;15.2;15.9;31.1;14.9;37.1;15.4;14.4;15.6;14.8;14.5;15.3;30.5;14.8;6.9;15.0;2.7;16.0;21.3;14.9;4.7;33.0;7.3;35.0;15.6;14.0;15.2;16.9;14.0;17.4;15.8;15.8;17.1;19.8;14.8;14.1;15.1;15.2;15.5;15.2;35.8;14.9;0.8;14.3;12.3;14.8;6.6;15.8;14.7;15.3;34.6;17.1;32.3;44.5;16.7;10.8;25.4;11.0;15.0;14.0;15.3;15.2;34.1
% Despues;59.6;87.5;28.6;38.7;56.9;48.8;49.1;35.1;14.1;13.0;38.8;14.2;26.9;57.6;45.6;39.7;52.3;22.2;44.4;16.8;28.2;31.7;13.5;8.1;2.3;21.0;29.8;69.7;23.8;12.3;1.6;28.9;30.0;11.8;13.6;17.2;13.9;17.2;16.7;24.8;41.8;16.3;9.0;26.7;11.7;16.9;39.9;45.8;20.0;36.9;16.4;16.8;16.0;13.4;26.8;16.1;30.4;37.1;42.3;13.8;36.6;20.4;26.4;33.7;35.1;15.0;15.7;11.0;12.9;31.0;31.7;15.9;11.6;12.2;14.9;16.4;15.3;14.5;35.2;9.4;13.0;27.0;16.0;35.4;10.2;16.2;15.6;33.4;16.4;15.4;35.4;16.2;31.4;12.5;15.8;11.5;16.2;14.7;31.9;16.5;16.2;5.4;32.0;28.4;35.5;10.2;25.5;15.9;7.8;15.5;16.6;15.1;18.1;37.6;11.2;36.3;25.1;14.3;15.5;31.3;14.2;27.6;14.8;11.2;31.2;35.8;12.7;30.4;30.7;24.0;14.2;15.8;16.2;21.6;34.3;15.5;35.6;17.3;14.5;16.2;32.4;15.6;35.6;16.0;14.2;17.7;13.3;16.5;14.5;10.4;9.7;14.9;16.4;16.3;16.1;35.4;16.1;15.9;36.5;16.6;37.1;17.2;15.5;16.5;16.2;9.7;14.8;26.9;16.8;15.3;41.1;13.9;15.7;11.6;16.2;13.9;16.3;32.5;16.3;5.8;16.5;16.6;16.1;16.1;29.7;30.1;17.0;33.1;17.3;15.9;32.8;27.3;16.6;11.6;11.1;16.1;17.1;15.0;16.6;35.0
Conexiones perdidas;0
