Tiempo de transaccion (ms);611;610;2;2;2;5;2;3;5;5;3;2;3;3;5;2;3;11;2;4;1;2;1;2;1;2;3;2;3;2;1;1;3;1;2;1;1;2;2;1;2;2;3;3;1;1;2;3;1;2;1;1;1;1;1;1;1;2;4;1;1;3;2;3;0;1;2;2;1;2;2;1;3;1;1;1;1;1;1;1;1;1;1;6;1;4;0;3;1;1;1;1;1;1;3;1;4;1;1;1;14;1;2;1;8;1;1;1;1;1;1;1;0;1;9;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;0;1;0;0;1;1;5;1;1;1;1;1;1;1;2;1;5;1;1;1;1;1;2;0;1;1;1;0;1;2;1;1;1;2;1;1;1;1;1;1;1;3;3;0;4;1;0;1;1;1;1;1
% Antes;0.0;36.2;49.0;56.1;56.1;75.0;33.0;34.4;9.3;23.4;20.7;30.1;23.8;16.6;37.5;26.8;119.7;18.8;14.0;23.7;18.9;1.2;2.1;1.8;2.4;3.4;1.4;3.5;4.7;2.2;1.0;1.6;3.0;1.2;0.8;1.3;1.0;1.2;1.0;1.3;1.2;2.4;1.1;1.1;1.3;0.6;1.6;1.7;2.2;1.7;0.7;18.0;1.2;0.8;0.8;0.8;0.7;1.8;0.9;2.1;0.6;0.9;1.8;1.2;1.4;0.6;1.1;1.2;1.3;0.8;0.7;1.3;0.6;1.0;0.7;0.9;0.8;1.2;0.8;0.9;2.1;1.2;1.1;0.8;0.9;2.2;1.4;0.7;0.6;0.7;1.7;1.2;0.6;0.6;0.7;0.7;0.7;0.7;0.6;0.6;0.6;3.9;0.6;0.8;1.0;1.7;0.7;0.7;0.6;0.7;0.6;0.6;0.7;0.6;0.8;1.5;0.7;1.1;1.8;2.0;2.0;1.2;1.0;0.7;0.8;0.7;0.8;0.8;4.7;0.7;0.9;2.6;0.9;0.9;3.0;10.8;1.2;0.7;0.8;0.7;4.0;3.8;0.6;0.7;0.5;1.0;0.9;0.7;0.6;0.7;1.1;0.6;0.7;0.6;0.8;2.2;0.6;0.6;0.6;6.4;0.7;1.6;0.6;0.7;0.7;0.6;0.7;0.6;0.8;1.0;0.6;2.8;0.5;0.7;0.6;0.8;1.4;1.0;11.6;0.6;0.8;0.5;1.1;0.7;0.6;0.8;0.7;1.5;2.5;0.8;0.7;1.8;1.8;0.8;0.7;0.6;0.7;0.6;0.8;0.7
% Durante;1.2;31.1;32.7;38.2;39.3;12.7;33.5;30.3;12.0;24.1;25.8;22.1;23.6;29.9;9.2;24.4;20.8;10.4;19.7;8.2;31.8;12.0;26.3;30.7;37.0;18.4;28.2;24.2;7.2;10.0;35.2;12.0;18.8;16.8;20.8;17.6;16.8;34.0;18.3;23.3;35.6;33.7;26.1;3.7;32.9;15.6;37.8;29.9;21.8;39.5;16.0;15.8;24.1;23.6;18.4;15.6;37.2;12.1;21.9;16.2;20.3;27.8;31.8;22.8;16.4;32.4;29.6;16.6;14.4;54.6;42.3;14.1;25.3;15.6;17.3;15.3;15.6;27.9;25.3;12.8;15.5;16.1;28.1;32.0;25.1;26.7;15.2;3.9;12.2;26.0;31.0;32.4;15.0;16.1;3.4;15.8;2.6;25.6;15.4;15.7;17.5;15.4;24.9;30.8;18.2;34.0;17.4;15.1;29.9;10.8;15.6;15.1;15.4;33.7;24.7;24.5;18.3;22.9;15.2;29.5;32.1;23.4;15.1;9.0;38.6;41.2;25.1;27.5;8.5;45.3;14.9;15.3;7.0;29.1;15.9;9.7;14.1;12.8;38.4;19.2;16.2;14.8;33.8;15.0;16.1;5.0;15.0;14.4;15.1;34.2;14.7;24.1;15.1;14.4;4.2;15.1;14.9;15.5;32.2;6.8;37.2;15.3;4.2;11.5;1.7;12.9;26.8;27.2;14.5;26.9;6.0;15.0;14.3;14.6;11.9;13.3;6.2;35.1;15.0;13.4;15.2;22.8;12.0;14.2;15.1;10.4;11.7;37.3;14.2;7.8;47.2;13.0;2.3;24.5;13.5;14.7;15.0;15.6;14.4;48.1
% Despues;55.5;52.4;27.2;27.4;35.7;13.7;24.8;25.9;6.7;17.7;29.3;25.7;26.9;26.2;26.3;11.4;16.9;28.0;12.3;12.7;32.2;14.2;38.4;32.1;30.1;16.0;20.1;30.5;12.2;10.2;27.1;12.9;25.1;15.2;32.7;15.6;11.7;37.5;31.9;12.2;32.0;34.9;15.6;26.6;16.8;17.2;34.2;37.1;36.8;23.5;16.5;24.2;13.8;15.4;14.2;15.6;31.4;12.5;37.5;16.2;36.8;22.8;36.6;42.2;16.4;32.9;15.3;14.8;16.1;18.4;36.1;15.8;31.9;15.9;12.2;16.1;19.8;14.6;35.7;12.6;10.9;26.8;15.6;24.7;33.1;28.5;16.2;16.1;12.3;46.5;35.6;16.3;16.2;15.3;14.2;16.1;15.9;14.7;16.1;16.4;28.0;16.5;26.8;32.4;30.5;26.4;15.7;16.0;29.0;14.0;10.2;16.0;15.8;36.9;23.0;14.6;27.5;33.1;17.0;35.7;13.8;33.1;16.6;13.0;28.1;42.1;23.3;14.1;15.3;16.2;18.4;9.2;5.3;34.9;34.7;12.9;17.0;15.5;27.6;36.0;15.8;15.4;22.4;15.9;17.4;7.7;13.6;16.0;15.8;25.4;17.0;34.7;16.3;8.4;32.5;15.6;16.4;16.4;50.8;15.6;35.2;15.7;11.2;16.9;15.8;16.0;16.4;34.4;28.9;16.1;41.1;15.0;16.7;16.2;12.6;16.7;11.9;35.6;15.7;15.9;15.8;5.5;11.2;16.1;30.0;12.8;11.4;35.0;10.0;14.9;39.2;26.7;15.0;14.0;16.0;16.6;16.4;15.2;14.9;16.9
Conexiones perdidas;0
