Tiempo de transaccion (ms);659;4;2;8;3;2;2;2;718;1;1;1;3;2;2;2;3;4;2;2;4;10;1;4;2;3;2;3;1;2;1;1;1;1;3;2;1;1;2;2;2;4;2;1;2;5;2;3;1;1;3;1;1;1;8;0;1;1;1;1;1;1;7;4;2;1;3;1;1;2;2;1;0;0;2;1;1;2;1;1;1;1;1;1;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;0;1;6;0;1;1;1;3;1;1;1;4;1;1;1;1;1;1;1;1;1;2;3;0;2;1;1;2;0;1;0;1;1;1;6;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;0;0;2;1;1;3;1;1;1;2;1;1;2;2;1;1;0;4;1;1;1;1;0;1;1;0;0;1;1;1;4;1
% Antes;0.0;45.8;9.3;18.9;19.6;7.0;7.7;9.6;23.8;27.4;11.5;24.2;23.8;53.7;22.5;31.6;26.5;49.4;29.0;21.1;39.9;48.4;3.1;0.9;2.6;4.5;0.9;2.3;3.6;1.5;1.8;2.3;2.2;1.5;0.7;0.9;0.8;1.3;1.0;1.2;3.7;1.3;1.0;1.9;1.1;1.4;0.8;0.8;2.1;0.8;0.8;0.8;0.8;0.8;12.2;12.2;0.6;0.7;0.8;3.0;0.8;1.0;3.8;1.1;4.3;0.6;0.6;0.7;0.7;1.4;1.1;1.0;0.8;0.6;0.7;0.8;1.0;0.8;0.6;1.2;2.1;1.0;1.0;0.8;0.7;2.5;1.2;0.6;0.6;0.6;1.0;3.9;0.7;0.7;0.8;0.7;0.7;0.6;0.6;0.6;0.6;6.1;0.6;1.0;5.2;2.6;0.8;0.7;0.9;0.8;0.6;0.9;1.1;0.8;1.8;1.2;0.8;0.6;3.5;0.8;1.9;0.6;0.6;0.8;0.7;0.9;1.2;0.9;18.3;1.0;0.7;0.6;0.6;0.7;10.8;0.7;0.6;0.8;0.8;4.0;0.7;2.8;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.9;1.1;0.7;0.8;0.7;0.6;1.3;2.0;0.7;0.6;0.8;1.7;0.8;0.7;0.7;0.7;0.8;0.6;0.6;1.8;0.6;0.6;2.5;0.7;0.6;1.8;0.7;1.2;0.8;9.1;0.7;0.5;1.1;0.6;0.6;0.6;0.7;0.8;1.2;2.8;0.6;2.0;2.2;1.8;0.6;0.7;0.6;0.7;0.7;0.6;1.0
% Durante;1.1;37.4;8.9;12.4;2.6;20.0;16.3;17.0;15.0;18.3;17.6;47.6;38.1;27.9;18.7;14.1;46.2;13.4;47.3;32.5;23.5;12.5;18.0;27.2;26.1;8.7;13.1;31.7;14.3;20.8;34.5;16.8;24.0;31.2;5.1;12.6;13.3;29.4;20.6;16.7;31.9;17.5;34.3;41.2;18.6;3.7;30.4;36.8;15.0;31.1;10.5;25.3;15.9;16.0;9.2;16.7;14.2;12.6;34.6;21.6;12.2;17.6;23.9;23.3;23.0;15.7;24.9;11.1;15.4;23.7;37.6;13.9;15.0;17.1;25.6;11.4;16.4;17.4;23.8;15.3;25.1;15.0;25.4;36.4;28.5;25.5;15.4;11.7;15.8;27.3;33.6;16.4;32.4;14.0;13.1;15.8;15.6;17.0;15.6;24.0;19.9;16.3;5.0;29.1;31.5;34.6;16.2;19.7;3.0;15.4;15.6;11.5;15.8;25.6;24.6;25.7;18.9;37.2;16.2;32.4;31.7;16.2;14.3;11.8;16.9;29.9;15.6;24.8;5.7;34.3;4.0;15.4;24.3;26.4;16.5;15.5;15.8;15.1;39.9;12.7;7.1;14.2;34.2;14.4;15.5;16.5;13.8;14.7;14.8;40.0;11.9;13.2;14.8;14.5;15.4;19.6;13.6;14.9;13.7;13.5;19.7;14.7;14.8;14.4;10.2;3.9;15.5;27.6;15.3;15.8;17.9;13.3;15.9;15.0;16.7;14.9;14.3;32.8;15.6;15.4;7.4;29.6;11.1;10.4;15.3;2.7;11.2;33.8;15.4;31.5;36.6;14.8;14.2;26.4;15.4;14.8;13.4;12.6;2.3;16.9
% Despues;46.1;11.9;13.2;14.1;16.6;14.5;16.6;16.5;25.7;17.0;15.1;50.7;23.0;26.9;25.3;15.6;28.4;5.6;23.6;23.3;26.1;12.6;30.1;3.2;21.6;12.8;26.4;27.9;12.0;27.5;29.2;24.0;14.0;15.4;16.6;12.3;27.1;36.3;35.4;28.2;15.8;10.1;17.5;24.3;34.7;34.3;33.3;30.1;11.5;27.6;11.6;33.6;16.3;29.7;32.3;15.8;16.1;11.9;35.3;11.7;27.8;25.7;12.9;13.6;14.5;16.3;11.9;11.9;16.1;32.0;31.0;11.1;16.0;18.2;12.9;12.9;32.9;16.3;35.8;16.1;15.6;11.5;11.7;16.1;33.2;16.5;15.6;14.7;16.1;23.7;40.3;15.9;13.7;13.6;11.5;16.0;15.9;17.5;13.5;22.1;36.7;16.0;8.6;29.4;35.2;28.1;15.8;16.4;15.5;15.5;16.2;10.4;13.1;7.0;16.7;13.7;15.9;42.8;30.9;35.2;13.8;13.1;16.1;12.7;55.0;35.2;12.2;32.8;10.8;23.2;15.5;16.5;16.4;36.4;17.3;16.3;15.4;10.2;73.2;13.3;24.1;16.0;18.1;16.2;9.4;15.9;15.7;16.5;15.7;29.7;15.0;19.6;16.6;9.4;9.2;37.7;16.4;15.1;14.4;16.1;16.7;15.7;8.5;15.6;12.6;16.6;16.2;36.5;14.8;17.1;35.8;16.2;16.3;25.1;15.9;15.8;15.8;21.8;16.0;14.2;7.6;21.2;16.4;11.9;16.4;12.9;12.4;35.6;15.2;15.8;34.2;29.9;15.7;15.6;16.1;17.3;16.0;8.2;11.5;12.6
Conexiones perdidas;0
