Tiempo de transaccion (ms);271;14;16;15;13;11;17;13;12;14;10;8;7;8;9;17;7;11;8;19;14;17;10;9;7;10;8;7;23;7;7;8;8;9;14;8;6;7;6;6;11;9;12;6;5;5;8;7;5;8;4;10;8;7;5;6;5;5;6;5;6;8;9;18;13;18;8;5;8;6;6;14;4;6;5;3;4;10;10;4;21;6;7;5;6;15;4;4;19;3;5;5;13;3;6;6;4;6;6;4;5;8;6;8;5;4;13;5;5;4;4;6;4;3;3;5;4;6;19;4;9;4;5;3;6;14;5;9;4;4;6;3;5;4;4;4;3;7;4;3;4;3;4;4;12;4;3;3;8;36;12;5;4;3;3;3;4;8;3;7;5;3;5;3;13;8;6;7;11;6;6;4;13;5;3;3;4;5;6;4;7;6;3;3;5;2;3;3;3;7;3;9;3;2;3;2;3;5;4;3
% Antes;0.0;37.4;37.5;34.0;54.0;46.3;29.6;37.4;35.5;59.0;24.1;34.8;39.0;24.4;17.5;19.7;21.8;15.7;33.6;34.0;48.5;23.3;26.1;27.7;47.2;60.2;40.9;34.7;52.5;22.9;26.4;27.6;25.7;23.5;19.4;2.4;7.1;2.1;7.3;1.7;7.0;3.6;1.8;6.8;1.6;1.5;2.0;13.6;8.7;3.6;6.6;1.6;26.4;25.9;24.8;1.6;1.6;2.1;9.6;6.5;1.8;1.6;12.6;2.4;11.6;14.6;3.5;1.8;1.6;8.2;23.0;25.7;20.6;1.5;2.2;1.5;1.5;2.4;2.4;1.8;1.1;11.5;1.8;5.9;3.1;2.3;8.9;1.3;1.4;4.5;1.4;1.9;1.6;12.0;1.6;16.6;5.7;12.6;2.4;3.2;1.1;6.0;1.6;18.2;23.8;3.0;1.5;2.7;3.5;4.7;1.4;13.3;1.6;3.2;1.6;2.4;1.2;1.4;23.1;23.2;22.3;25.2;9.0;9.9;1.4;21.7;19.5;2.0;39.5;8.9;1.9;1.5;5.5;1.4;16.8;23.2;19.4;2.4;1.3;1.2;1.0;6.1;1.1;1.1;7.7;11.9;1.2;12.1;1.2;20.8;36.2;26.5;25.6;6.7;1.1;6.6;1.2;1.3;1.2;1.1;5.7;2.9;1.4;5.9;7.2;1.6;18.9;1.3;1.5;1.8;1.5;6.4;1.4;1.8;1.4;1.1;1.2;1.5;7.8;15.5;1.3;3.9;1.6;1.1;1.2;1.2;1.1;1.1;1.1;1.6;1.7;1.2;9.7;3.4;5.1;1.2;1.1;1.0;1.2;1.4
% Durante;21.6;33.4;35.1;21.6;34.8;31.6;22.9;33.6;38.9;19.6;14.0;33.1;17.1;20.3;19.4;11.2;30.2;42.2;45.7;48.3;32.4;12.2;9.9;27.0;47.5;56.9;23.7;25.2;22.1;34.1;31.0;38.4;22.8;33.3;18.3;22.0;12.1;22.9;12.4;32.1;15.0;17.6;28.4;20.2;13.5;13.9;27.4;20.7;17.3;21.7;16.8;16.3;34.0;41.7;14.4;14.1;17.1;16.7;40.7;16.5;19.3;34.2;13.4;11.1;38.1;10.4;11.9;16.4;14.7;17.4;33.2;33.8;20.4;15.5;28.8;17.2;22.0;17.6;11.2;15.8;5.7;15.4;26.0;28.7;15.7;27.5;16.6;16.0;6.4;17.3;24.6;14.0;23.6;17.1;12.3;12.4;17.3;33.5;29.3;17.1;15.3;10.8;31.0;26.0;37.0;16.6;14.9;17.3;17.4;14.5;23.2;15.3;17.0;17.9;17.3;15.8;16.9;22.9;29.4;20.8;20.4;43.8;14.7;15.0;10.1;31.0;28.0;17.6;17.2;18.0;13.8;17.2;15.3;31.0;17.2;18.2;17.7;21.7;14.8;17.5;16.8;17.8;14.6;33.7;15.2;16.0;17.3;17.5;37.2;18.7;27.1;25.6;37.4;17.7;19.0;17.2;16.8;23.7;17.3;16.5;15.6;16.9;33.2;17.3;26.6;12.5;16.5;15.5;5.8;10.7;13.5;13.7;3.9;16.6;17.2;16.9;15.3;15.3;17.4;12.2;11.2;17.4;17.5;15.5;10.7;15.1;16.7;23.0;16.9;16.2;14.9;30.3;17.2;17.5;15.0;17.3;15.0;11.7;16.6;19.5
% Despues;52.5;48.9;16.5;55.8;34.6;31.3;25.3;20.9;30.5;12.9;12.8;35.5;16.5;18.6;20.6;43.7;31.1;56.8;43.2;19.5;38.2;28.1;34.1;35.9;55.3;16.4;52.6;32.0;43.7;28.7;39.1;19.2;25.7;20.7;23.6;17.7;16.7;18.8;16.9;41.4;16.7;23.4;33.5;31.7;15.9;14.6;18.3;12.7;37.0;33.9;16.9;27.0;38.7;38.4;15.4;16.9;30.7;37.5;35.0;18.0;17.4;43.5;22.0;10.7;42.8;14.2;11.2;29.0;34.6;36.6;45.1;14.3;17.3;12.6;32.1;16.3;16.1;8.3;28.7;17.6;3.0;12.2;19.7;39.7;11.7;35.8;18.0;17.4;20.5;18.1;37.1;14.5;27.5;17.7;16.7;21.6;22.1;29.4;45.2;32.7;42.9;14.3;25.0;18.8;36.1;21.8;24.2;34.7;30.3;17.0;39.8;18.6;41.2;16.6;18.4;18.6;17.0;44.8;24.2;19.6;40.9;40.8;24.7;17.5;30.5;11.0;22.9;45.1;17.9;27.8;16.4;32.0;17.5;17.6;19.5;29.5;34.7;10.5;18.9;19.1;34.9;16.5;18.6;43.0;30.7;18.8;35.8;18.9;29.1;33.9;38.7;38.4;38.5;19.0;32.2;17.4;16.8;21.0;18.3;28.6;12.1;16.9;37.8;34.7;15.5;7.9;19.6;12.9;14.8;17.3;41.1;16.0;16.2;15.5;17.2;18.5;16.0;18.9;19.5;17.3;9.4;17.9;18.4;18.6;19.4;19.8;19.4;19.1;18.5;17.3;18.6;27.2;36.8;24.1;18.2;18.5;19.3;18.8;16.6;30.5
Conexiones perdidas;0
