Tiempo de transaccion (ms);615;616;1;1;3;7;1;1;1;2;1;2;23;1;2;4;2;4;20;1;8;1;1;1;2;3;1;1;2;1;3;1;1;1;1;1;1;2;2;1;1;2;4;2;1;2;2;2;1;4;1;1;1;4;3;1;1;1;7;1;3;3;6;1;2;1;1;1;1;3;2;11;3;1;1;0;1;1;3;2;1;1;1;1;1;3;1;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;2;9;1;1;1;1;1;1;1;1;2;1;1;5;1;5;1;2;1;1;1;0;4;1;4;1;1;1;0;1;3;1;1;0;1;2;1;1;1;1;1;1;1;1;0;1;3;0;3;0;0;1;0;1;0;5;1;1;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;14;1;1;0;0;1;2;1;1;5;0;1;1;0;1;7;1;1;1
% Antes;0.0;52.9;28.9;24.0;16.6;23.6;23.1;23.9;23.1;23.9;27.1;24.8;14.9;54.7;NaN;57.3;34.0;22.4;13.7;33.7;0.7;1.6;3.8;1.2;1.8;1.1;2.2;1.7;3.6;1.7;1.6;2.5;1.5;1.5;0.8;1.0;0.8;1.6;0.9;1.0;1.5;2.1;1.1;2.1;0.7;2.3;0.8;1.6;3.0;1.3;0.7;0.7;0.9;0.8;0.9;1.8;0.7;0.6;1.3;3.7;16.5;0.8;1.7;3.6;3.0;0.8;0.8;0.7;0.7;1.6;0.9;1.1;0.7;1.2;0.8;0.7;0.7;0.9;0.6;0.7;2.9;1.0;0.8;0.9;2.6;0.9;1.4;0.6;0.7;0.6;0.7;1.1;0.8;2.5;0.8;0.7;0.7;0.7;0.8;4.9;0.7;5.1;0.9;1.2;1.3;1.4;0.7;0.7;0.7;0.7;0.6;0.7;0.8;3.9;0.8;2.1;0.7;0.7;1.8;2.0;2.2;0.6;0.6;0.6;0.8;0.8;1.2;1.1;18.5;1.0;0.7;0.8;1.0;1.1;5.9;0.7;0.6;2.5;0.9;0.8;0.6;3.5;0.6;0.7;0.7;0.8;0.9;0.6;0.6;0.9;1.0;0.6;0.7;0.6;0.5;2.3;0.7;0.6;0.6;2.8;0.8;1.6;0.7;0.6;0.7;0.6;0.6;1.7;0.6;0.9;0.5;2.5;0.6;0.7;3.0;0.7;0.9;0.6;9.7;0.6;0.6;0.7;1.1;1.1;0.8;0.6;0.6;1.0;2.6;0.7;0.9;0.9;1.7;0.6;0.6;0.4;0.8;1.5;1.0;0.7
% Durante;1.1;28.5;17.2;18.9;6.8;15.7;12.7;18.2;18.9;18.2;18.7;19.2;27.5;43.9;48.9;50.4;32.4;12.5;10.0;22.7;7.5;31.1;23.9;29.6;27.3;5.6;28.3;32.5;19.1;28.2;6.5;16.1;38.2;16.8;25.1;18.6;14.5;13.2;19.6;20.0;36.9;26.9;22.7;24.9;15.0;14.2;38.9;38.7;16.1;13.0;16.8;26.5;16.2;6.1;13.1;14.0;16.3;16.4;32.3;32.1;10.8;7.4;12.1;24.2;18.3;12.3;15.8;12.2;11.9;11.2;38.4;4.4;4.9;21.3;16.5;14.9;23.5;20.5;9.4;11.4;17.2;15.4;25.3;33.4;15.7;22.7;16.4;14.6;12.9;22.8;33.6;9.5;15.8;15.4;20.5;15.6;16.2;16.4;26.1;16.0;17.1;16.4;22.4;16.2;35.1;32.2;15.0;28.0;23.0;16.4;11.7;12.2;15.0;32.9;24.8;14.8;4.6;29.0;3.7;35.7;34.2;14.7;14.5;12.0;37.0;11.3;15.2;21.7;15.8;12.2;15.3;16.0;15.1;36.2;14.5;13.8;35.4;11.6;19.1;15.7;17.4;14.2;33.9;14.9;11.5;14.1;25.8;15.3;14.9;13.0;15.2;7.3;15.3;14.6;21.1;15.2;15.7;15.7;44.8;14.8;36.7;10.9;14.6;15.1;15.1;15.7;28.6;15.6;15.7;10.5;18.0;16.0;16.4;15.3;16.3;14.5;14.6;40.4;15.6;15.2;15.0;1.9;15.6;10.6;15.3;15.3;11.7;28.2;7.0;28.9;24.9;15.5;14.2;15.1;15.5;12.8;1.2;16.0;14.9;33.8
% Despues;53.0;36.9;19.7;16.3;22.2;13.4;15.7;15.8;18.5;16.1;19.7;18.0;33.0;51.6;41.1;25.7;8.6;4.5;21.1;14.4;23.2;26.2;8.4;13.6;12.2;13.9;33.9;27.4;11.6;24.2;8.2;16.9;17.5;15.3;23.3;39.6;26.6;17.0;17.3;32.4;27.5;34.0;12.4;15.2;12.5;16.5;35.6;41.6;12.3;17.3;16.9;38.7;16.7;10.7;7.7;12.7;16.1;15.7;42.4;24.3;4.7;21.6;33.3;25.3;17.1;12.6;16.9;12.9;16.3;15.8;27.9;2.3;7.2;10.3;16.4;15.7;34.1;14.2;16.4;15.2;17.6;17.6;15.4;33.9;13.9;32.3;16.3;16.4;13.9;12.1;36.4;16.3;29.2;16.0;12.3;15.3;17.2;8.1;24.6;10.1;36.2;15.2;37.4;14.3;41.6;20.0;15.8;16.2;16.6;14.9;14.6;12.6;30.7;22.8;24.2;15.4;23.2;36.2;5.0;35.8;13.4;17.4;13.2;13.0;39.2;11.6;14.2;26.4;14.7;12.6;9.5;16.6;16.5;45.0;14.8;16.2;32.2;10.6;14.0;15.1;30.3;16.2;17.4;16.3;9.9;16.6;9.2;16.1;16.2;21.1;17.2;16.0;16.5;16.8;35.7;15.0;16.4;14.2;38.9;14.7;35.5;12.4;15.6;16.8;16.8;16.6;32.4;16.9;24.8;16.9;35.1;16.2;16.1;26.7;17.0;17.1;16.3;35.7;16.4;16.2;16.5;6.8;31.2;12.1;17.0;16.1;10.9;29.5;12.6;27.9;16.6;26.9;16.0;16.0;16.4;10.0;4.6;14.4;15.2;30.9
Conexiones perdidas;0
