Tiempo de transaccion (ms);470;17;19;19;15;16;67;16;16;10;11;12;9;11;26;20;11;17;11;22;31;10;11;8;9;15;13;23;7;11;5;7;7;59;10;6;5;9;63;10;13;12;28;6;18;14;10;8;5;7;5;8;11;11;9;11;5;6;11;10;6;17;11;7;35;5;4;4;6;6;6;6;6;10;4;6;5;5;8;5
% Antes;0.0;36.2;45.7;27.4;28.3;50.9;13.0;9.3;12.4;20.2;20.6;19.0;18.2;37.7;8.1;1.1;5.8;21.9;18.3;6.8;13.9;8.8;7.0;4.1;15.0;4.2;2.3;15.0;24.4;9.5;4.1;12.4;2.8;0.6;2.7;1.6;1.0;0.7;1.4;3.5;0.7;0.9;2.6;4.6;0.7;1.3;0.8;1.1;1.4;1.3;0.6;0.6;1.1;2.6;0.7;0.6;0.5;1.1;0.7;4.9;0.8;0.7;3.1;0.6;2.7;2.0;0.6;0.7;0.6;2.0;22.0;1.1;0.6;0.6;1.1;0.6;6.1;0.9;0.5;0.5
% Durante;14.5;47.3;19.2;21.4;11.7;24.5;6.3;16.8;18.7;13.6;19.1;20.1;17.5;36.1;16.6;22.0;18.9;29.1;15.5;5.9;4.1;31.8;15.1;22.3;24.7;11.6;10.0;4.7;23.3;12.5;21.4;18.4;12.1;1.7;9.4;28.6;16.3;15.1;2.5;15.7;16.9;24.9;4.8;14.9;4.2;5.5;25.0;34.0;16.1;16.5;16.8;19.5;7.9;18.2;17.6;10.6;17.0;16.2;31.5;14.1;22.3;33.5;19.2;21.9;7.9;16.7;17.4;21.1;16.7;22.6;16.5;15.5;20.0;5.7;17.3;9.9;16.4;18.0;17.5;18.2
% Despues;23.4;45.5;19.4;28.5;21.2;35.2;14.1;24.7;27.3;17.5;27.2;20.0;22.2;40.6;20.9;25.5;38.2;36.4;22.5;8.8;21.2;13.6;7.2;33.5;25.6;4.7;10.4;25.6;22.3;7.8;23.0;23.9;24.8;1.8;14.5;17.3;18.7;8.7;1.8;23.9;9.2;51.2;42.5;16.3;9.6;10.5;15.7;21.2;18.8;10.1;15.9;25.3;13.5;8.2;5.8;18.4;30.2;12.2;30.0;33.3;16.2;24.9;12.7;31.0;11.0;34.5;18.6;26.5;35.3;52.6;40.4;16.2;18.1;16.6;23.4;22.9;23.1;17.6;12.1;37.1
Conexiones perdidas;0
